title,pdf,arxiv,keywords,conference_day
OneThinker: All-in-one Reasoning Model for Image and Video,https://openaccess.thecvf.com/content/CVPR2026/papers/Feng_OneThinker_All-in-one_Reasoning_Model_for_Image_and_Video_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.03043,multimodal large language models; visual reasoning; image and video understanding; multimodal reasoning generalist; question answering; spatial and temporal grounding; tracking; segmentation; chain-of-thought annotation; multi-task reinforcement learning,2026-06-05
On Token's Dilemma: Dynamic MoE with Drift-Aware Token Assignment for Continual Learning of Large Vision Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_On_Tokens_Dilemma_Dynamic_MoE_with_Drift-Aware_Token_Assignment_for_CVPR_2026_paper.pdf,,Mixture of Experts; Continual Learning; Large Vision Language Models; Routing Drift; Token Assignment; Multimodal Instruction Tuning; Catastrophic Forgetting; Dynamic MoE; Router Drift Mitigation; Expert Specialization,2026-06-05
VES-RFT: Rewarding Visual Evidence Sensitivity to Mitigate Hallucinations in Large Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Hou_VES-RFT_Rewarding_Visual_Evidence_Sensitivity_to_Mitigate_Hallucinations_in_Large_CVPR_2026_paper.pdf,,Vision-Language Models; object hallucinations; Visual Evidence Sensitivity; visual grounding; reinforcement fine-tuning; linguistic priors; decision uncertainty; GRPO optimization; factual correctness; hallucination mitigation,2026-06-05
Bidirectional Normalizing Flow: From Data to Noise and Back,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_Bidirectional_Normalizing_Flow_From_Data_to_Noise_and_Back_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.10953,Normalizing Flows; Bidirectional Normalizing Flow; generative modeling; data-to-noise mapping; noise-to-data inverse mapping; invertible transformations; autoregressive flows; TARFlow; causal decoding; ImageNet generation,2026-06-05
4C4D: 4 Camera 4D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_4C4D_4_Camera_4D_Gaussian_Splatting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.04063,4D Gaussian Splatting; sparse camera capture; dynamic scene reconstruction; temporally consistent novel-view rendering; sparse-view datasets; Neural Decaying Function; Gaussian opacities; geometric modeling; appearance modeling imbalance; 4D Gaussians,2026-06-05
CROWn: A Unified Framework for Anti-Aliased Downsampling and Phase-Calibrated Fusion in 3D Medical Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_CROWn_A_Unified_Framework_for_Anti-Aliased_Downsampling_and_Phase-Calibrated_Fusion_CVPR_2026_paper.pdf,,3D medical image segmentation; anti-aliasing; downsampling; phase calibration; cross-scale fusion; anisotropic voxel spacing; polyphase analysis; co-attention; U-shaped CNN; topology preservation,2026-06-05
Chain-of-Frames: Advancing Video Understanding in Multimodal LLMs via Frame-Aware Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Ghazanfari_Chain-of-Frames_Advancing_Video_Understanding_in_Multimodal_LLMs_via_Frame-Aware_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.00318,video LLMs; multimodal LLMs; chain-of-frames reasoning; frame-aware reasoning; frame-grounded reasoning traces; video understanding; temporal grounding; single-stage inference; COF-DATA; synthetic video data,2026-06-05
Linguistic Priors for Visual Decoupling: Towards Symmetric Vision-Brain Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Linguistic_Priors_for_Visual_Decoupling_Towards_Symmetric_Vision-Brain_Alignment_CVPR_2026_paper.pdf,,Brain visual decoding; vision-brain alignment; linguistic priors; visual decoupling; brain-computer interfaces; semantic guidance; foreground-background separation; EEG; MEG; zero-shot retrieval,2026-06-05
What Matters in Practical Learned Image Compression,https://openaccess.thecvf.com/content/CVPR2026/papers/Tatwawadi_What_Matters_in_Practical_Learned_Image_Compression_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.05148,learned image compression; learned codecs; perceptual image codec; human visual system optimization; perceptual quality; runtime optimization; performance-aware neural architecture search; on-device image compression; bitrate savings; subjective user studies,2026-06-05
DeepAlign: Mitigating Modality Conflict through Modality-Specific Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_DeepAlign_Mitigating_Modality_Conflict_through_Modality-Specific_Alignment_CVPR_2026_paper.pdf,,Multimodal Large Language Models; modality alignment; vision-language tasks; representation intervention; knowledge distillation; modality-specific representations; multimodal in-context learning; visual comprehension; modality conflict mitigation; text-image integration,2026-06-05
G$^2$VLM: Geometry Grounded Vision Language Model with Unified 3D Reconstruction and Spatial Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_G2VLM_Geometry_Grounded_Vision_Language_Model_with_Unified_3D_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21688,geometry grounded vision-language model; spatial intelligence; 3D reconstruction; spatial reasoning; 3D visual geometry features; 3D attributes prediction; in-context learning; interleaved reasoning; multi-view image and video data; 3D scene editing,2026-06-05
ViT$^3$: Unlocking Test-Time Training in Vision,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_ViT3_Unlocking_Test-Time_Training_in_Vision_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.01643,Test-Time Training; Vision Test-Time Training; visual sequence modeling; online learning; linear computational complexity; pure TTT architecture; parallelizable computation; image classification; object detection; semantic segmentation,2026-06-05
CG-Reasoner: Centroid-Guided Positional Reasoning Segmentation for Medical Imaging with a Robust Visual-Text Consistency Metric,https://openaccess.thecvf.com/content/CVPR2026/papers/Polamreddy_CG-Reasoner_Centroid-Guided_Positional_Reasoning_Segmentation_for_Medical_Imaging_with_a_CVPR_2026_paper.pdf,,Medical image segmentation; Positional reasoning; Centroid-guided framework; Multimodal large language model; Visual-text consistency; Text2Centroid module; Lesion localization; Clinical interpretability; PRScore metric; Encoder-decoder architecture,2026-06-05
Learning to Select Visual Tools from Experience,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Learning_to_Select_Visual_Tools_from_Experience_CVPR_2026_paper.pdf,,Visual tool selection; reinforcement learning; tool-augmented reasoning; query-specific tool composition; reward-driven learning; visual agents; out-of-distribution generalization; multimodal reasoning; dynamic tool exploration; end-to-end learning,2026-06-05
UAVLight: A Benchmark for Illumination-Robust 3D Reconstruction in Unmanned Aerial Vehicle (UAV) Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Du_UAVLight_A_Benchmark_for_Illumination-Robust_3D_Reconstruction_in_Unmanned_Aerial_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21565,illumination-robust 3D reconstruction; UAV-based reconstruction; multi-view 3D reconstruction; multi-view stereo; structure from motion; neural rendering; lighting variation; geo-referenced flight paths; standardized evaluation protocols; outdoor reconstruction benchmark,2026-06-05
DemoFunGrasp: Universal Dexterous Functional Grasping via Demonstration-Editing Reinforcement Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Mao_DemoFunGrasp_Universal_Dexterous_Functional_Grasping_via_Demonstration-Editing_Reinforcement_Learning_CVPR_2026_paper.pdf,,Dexterous grasping; functional grasping; reinforcement learning; demonstration editing; affordance; sim-to-real transfer; multi-task RL; vision-language model; grasp planning; manipulation tasks,2026-06-05
DABO: Difficulty-Aware Bayesian Optimization with Diffusion-Learned Priors,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_DABO_Difficulty-Aware_Bayesian_Optimization_with_Diffusion-Learned_Priors_CVPR_2026_paper.pdf,,Hyperparameter optimization; Bayesian optimization; Difficulty-aware tuning; Freeze-Thaw optimization; Diffusion models; Learning curves; Surrogate models; Acquisition functions; Resource allocation; Regret minimization,2026-06-05
Advancing Image Classification with Discrete Diffusion Classification Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Belhasin_Advancing_Image_Classification_with_Discrete_Diffusion_Classification_Modeling_CVPR_2026_paper.pdf,,Discrete Diffusion Classification Modeling; diffusion-based classification; posterior distribution modeling; class label prediction; image classification; high-uncertainty conditions; corrupted images; limited training data; ImageNet; diffusion iterations,2026-06-05
CoopDiff: A Diffusion-Guided Approach for Cooperation under Corruptions,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_CoopDiff_A_Diffusion-Guided_Approach_for_Cooperation_under_Corruptions_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01688,cooperative perception; corruptions; diffusion denoising; teacher-student paradigm; voxel-level early fusion; Quality of Interest weighting; semantic guidance; Dual-Branch Diffusion Student; Ego-Guided Cross-Attention; multi-degradation benchmarks,2026-06-05
RecoverMark: Robust Watermarking for Localization and Recovery of Manipulated Faces,https://openaccess.thecvf.com/content/CVPR2026/papers/An_RecoverMark_Robust_Watermarking_for_Localization_and_Recovery_of_Manipulated_Faces_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20618,robust watermarking; face manipulation; manipulation localization; content recovery; ownership verification; watermark removal attacks; dual-watermark strategy; semantic background consistency; distortion layers; progressive training,2026-06-05
Scaling Zero-Shot Reference-to-Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Scaling_Zero-Shot_Reference-to-Video_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.06905,reference-to-video generation; zero-shot video generation; subject identity preservation; Saber framework; video-text pairs; masked training strategy; attention-based model design; reference-aware representations; mask augmentation; OpenS2V-Eval benchmark,2026-06-05
$\oslash$ Source Models Leak What They Shouldn't $\nrightarrow$: Unlearning Zero-Shot Transfer in Domain Adaptation Through Adversarial Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Devalapally_oslash_Source_Models_Leak_What_They_Shouldnt_nrightarrow_Unlearning_Zero-Shot_CVPR_2026_paper.pdf,,machine unlearning; source-free domain adaptation; privacy; adversarial optimization; zero-shot transfer; domain shift; source-exclusive classes; forget set; continual unlearning; knowledge leakage,2026-06-05
Spectral-Geometric Neural Fields for Pose-Free LiDAR View Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Spectral-Geometric_Neural_Fields_for_Pose-Free_LiDAR_View_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12903,pose-free LiDAR view synthesis; LiDAR NeRF; spectral-geometric neural fields; spectral priors; smooth geometry reconstruction; confidence-aware graph; feature compatibility; global pose alignment; adversarial learning; cross-frame consistency,2026-06-05
VDOT: Efficient Unified Video Creation via Optimal Transport Distillation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_VDOT_Efficient_Unified_Video_Creation_via_Optimal_Transport_Distillation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.06802,unified video creation; optimal transport distillation; distribution matching distillation; few-step video generation; score distribution discrepancy; KL-based distillation; gradient collapse; video discriminator; automated video data annotation; UVCBench,2026-06-05
Hyperbolic Relational Prompts for Intersectional Fairness in Medical VLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Qian_Hyperbolic_Relational_Prompts_for_Intersectional_Fairness_in_Medical_VLMs_CVPR_2026_paper.pdf,,Medical vision-language models; intersectional fairness; hyperbolic geometry; relational prompting; demographic bias; fairness-aware reasoning; graph neural networks; hyperbolic graph layers; prompt generation; equalized odds,2026-06-05
Perception Characteristics Distance: Measuring Stability and Robustness of Perception System in Dynamic Conditions under a Certain Decision Rule,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Perception_Characteristics_Distance_Measuring_Stability_and_Robustness_of_Perception_System_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.09217,Perception Characteristics Distance; average PCD; autonomous driving perception; model output uncertainty; reliable detection distance; stochastic perception algorithms; SensorRainFall dataset; adverse weather perception; multimodal sensor evaluation; time-to-collision estimation,2026-06-05
UniCorrn: Unified Correspondence Transformer Across 2D and 3D,https://openaccess.thecvf.com/content/CVPR2026/papers/Goswami_UniCorrn_Unified_Correspondence_Transformer_Across_2D_and_3D_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.04044,visual correspondence; geometric matching; 2D-2D matching; 2D-3D matching; 3D-3D matching; unified correspondence transformer; cross-modal feature similarity; dual-stream decoder; query-based correspondence estimation; registration recall,2026-06-05
