title,pdf,arxiv,keywords,conference_day
From Pixel to Precision: Enhancing Handwritten Mathematical Expression Recognition with Image-Level Reward,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_From_Pixel_to_Precision_Enhancing_Handwritten_Mathematical_Expression_Recognition_with_CVPR_2026_paper.pdf,,Handwritten Mathematical Expression Recognition; LaTeX formula recognition; image-level reward; Image Matching Score; structural edit distance; column-wise image projections; visual fidelity; Image-Matching driven Policy Optimization; Group Relative Policy Optimization; Expression Recognition Rate,2026-06-06
Rethinking Model Selection in VLM Through the Lens of Gromov-Wasserstein Distance,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Rethinking_Model_Selection_in_VLM_Through_the_Lens_of_Gromov-Wasserstein_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.01325,Vision-Language Models; vision encoder selection; VLM alignment; Gromov-Wasserstein distance; structural similarity across modalities; cross-modality mapping; model selection strategies; zero-shot accuracy; inference-only metric; VLM performance prediction,2026-06-06
TSTM: Temporal Segmentation for Task-relevant Mask in Visual Reinforcement Learning Generalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Du_TSTM_Temporal_Segmentation_for_Task-relevant_Mask_in_Visual_Reinforcement_Learning_CVPR_2026_paper.pdf,,visual reinforcement learning; policy generalization; task-relevant mask; temporal segmentation; sequential observations; convolutional LSTM; encoder-temporal-decoder architecture; task-irrelevant background variations; invariant representation learning; actor-critic agent,2026-06-06
Ghosts in the Point Clouds: De-glaring LiDAR in the Transient Domain,https://openaccess.thecvf.com/content/CVPR2026/papers/Gump_Ghosts_in_the_Point_Clouds_De-glaring_LiDAR_in_the_Transient_CVPR_2026_paper.pdf,,solid-state LiDAR arrays; internal-multipath glare; transient domain; Transient Glare Spread Function; LiDAR de-glaring; single-photon LiDAR; SPAD arrays; point-cloud ghosts; low-level LiDAR detections; glare artifact suppression,2026-06-06
ALLNet: Multi-task Dense Prediction for Degraded Images,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_ALLNet_Multi-task_Dense_Prediction_for_Degraded_Images_CVPR_2026_paper.pdf,,multi-task dense prediction; degraded images; visual scene understanding; Mixture of Adaptive Experts; MoE-based restoration; dynamic routing; task-specific feature extraction; Task-aware Collaborative Refinement; cross-task dependencies; degraded NYUD-v2 and PASCAL-Context,2026-06-06
GMT: Effective Global Framework for Multi-Camera Multi-Target Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhen_GMT_Effective_Global_Framework_for_Multi-Camera_Multi-Target_Tracking_CVPR_2026_paper.pdf,https://arxiv.org/abs/2407.01007,Multi-Camera Multi-Target tracking; global MCMT tracking; intra-view cues; inter-view cues; global trajectories; trajectory-target association; Cross-View Feature Consistency Enhancement; visual and spatial feature alignment; Global Trajectory Association; VisionTrack dataset,2026-06-06
Geometric-Photometric Event-based 3D Gaussian Ray Tracing,https://openaccess.thecvf.com/content/CVPR2026/papers/Kohyama_Geometric-Photometric_Event-based_3D_Gaussian_Ray_Tracing_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.18640,event cameras; event-based 3D Gaussian Splatting; GPERT; 3D Gaussian ray tracing; event-by-event geometry rendering; snapshot-based radiance rendering; warped events; depth rendering; intensity rendering; 3D reconstruction,2026-06-06
Towards Universal Computational Aberration Correction in Photographic Cameras: A Comprehensive Benchmark Analysis,https://openaccess.thecvf.com/content/CVPR2026/papers/Qian_Towards_Universal_Computational_Aberration_Correction_in_Photographic_Cameras_A_Comprehensive_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12083,Computational Aberration Correction; cross-lens universality; photographic cameras; optical aberrations; UniCAC benchmark; automatic optical design; Optical Degradation Evaluator; image restoration algorithms; prior utilization; Zemax files,2026-06-06
TAlignDiff: Automatic Tooth Alignment assisted by Diffusion-based Transformation Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_TAlignDiff_Automatic_Tooth_Alignment_assisted_by_Diffusion-based_Transformation_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.04565,automatic tooth alignment; diffusion-based transformation learning; transformation matrix denoising; point cloud regression network; orthodontic treatment; geometry-constrained losses; transformation matrix distribution; point cloud-level alignment; diffusion refinement; clinical dental data,2026-06-06
BA-GS: Bayesian Adaptive Gaussian Splatting for SFM-Free 3D Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_BA-GS_Bayesian_Adaptive_Gaussian_Splatting_for_SFM-Free_3D_Reconstruction_CVPR_2026_paper.pdf,,3D Gaussian Splatting; SFM-free 3D reconstruction; sparse-view reconstruction; novel view synthesis; Bayesian framework; Gaussian primitives; Variational Bayesian Gaussian Mixture Model; Adaptive Kalman Filter; uncertainty-aware optimization; scalable 3D scene reconstruction,2026-06-06
VGGT-Segmentor: Geometry-Enhanced Cross-View Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_VGGT-Segmentor_Geometry-Enhanced_Cross-View_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.13596,cross-view segmentation; instance-level object segmentation; egocentric and exocentric views; VGGT-Segmentor; geometry-enhanced segmentation; Union Segmentation Head; mask prompt fusion; point-guided prediction; iterative mask refinement; single-image self-supervised training,2026-06-06
BuildAnyPoint: 3D Building Structured Abstraction from Diverse Point Clouds,https://openaccess.thecvf.com/content/CVPR2026/papers/Hua_BuildAnyPoint_3D_Building_Structured_Abstraction_from_Diverse_Point_Clouds_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.23645,structured 3D building reconstruction; building abstraction; diverse point clouds; airborne LiDAR; Structure-from-Motion; autoregressive mesh generation; Loosely Cascaded Diffusion Transformer; latent diffusion models; point cloud completion; distribution recovery,2026-06-06
BarbieGait: An Identity-Consistent Synthetic Human Dataset with Versatile Cloth-Changing for Gait Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_BarbieGait_An_Identity-Consistent_Synthetic_Human_Dataset_with_Versatile_Cloth-Changing_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.12221,synthetic gait dataset; cross-clothing gait recognition; cloth-changing human dataset; gait identity preservation; virtual engine human simulation; controllable gait data generation; cloth-invariant features; intra-class variance; GaitCLIF; biometric gait recognition,2026-06-06
VINS-120K: Ultra High-Resolution Image Editing with A Large-Scale Dataset,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_VINS-120K_Ultra_High-Resolution_Image_Editing_with_A_Large-Scale_Dataset_CVPR_2026_paper.pdf,,ultra-high-resolution image editing; VINS-120K; instruction-based image editing; large-scale dataset; high-frequency texture details; 4K resolution images; multi-stage filtering pipeline; high-frequency-aware post-adaptation; VINS-4KEval benchmark; fine-grained detail synthesis,2026-06-06
JANUS: A Lightweight Framework for Jailbreaking Text-to-Image Models via Distribution Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_JANUS_A_Lightweight_Framework_for_Jailbreaking_Text-to-Image_Models_via_Distribution_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21208,text-to-image models; jailbreak attacks; distribution optimization; structured prompt distribution; black-box reward; safety filters; low-dimensional mixing policy; NSFW content generation; Stable Diffusion 3.5 Large Turbo; distribution-aware defenses,2026-06-06
When Anonymity Breaks: Identifying Models Behind Text-to-Image Leaderboards,https://openaccess.thecvf.com/content/CVPR2026/papers/Naseh_When_Anonymity_Breaks_Identifying_Models_Behind_Text-to-Image_Leaderboards_CVPR_2026_paper.pdf,,text-to-image leaderboards; anonymized model outputs; model deanonymization; image embedding space; centroid-based classification; model-specific signatures; prompt-level distinguishability metric; voting-based leaderboards; anonymization defenses; AI-generated images,2026-06-06
PC-Talk: Precise Facial Animation Control for Audio-Driven Talking Face Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_PC-Talk_Precise_Facial_Animation_Control_for_Audio-Driven_Talking_Face_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2503.14295,audio-driven talking face generation; precise facial animation control; lip-audio alignment; emotion control; implicit keypoint deformations; speaking style editing; lip movement scale; emotional facial expressions; HDTF dataset; MEAD dataset,2026-06-06
CoLoGen: Progressive Learning of Concept-Localization Duality for Unified Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_CoLoGen_Progressive_Learning_of_Concept-Localization_Duality_for_Unified_Image_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.22150,unified conditional image generation; concept-localization duality; concept-localization representational conflict; unified diffusion framework; staged curriculum learning; Progressive Representation Weaving; dynamic feature routing; specialized experts; instruction-driven image generation; controllable generation,2026-06-06
FSFSplatter: Geometrically Accurate Reconstruction with Free Sparse-view Images within 2 minutes,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_FSFSplatter_Geometrically_Accurate_Reconstruction_with_Free_Sparse-view_Images_within_2_CVPR_2026_paper.pdf,,Gaussian Splatting; sparse-view reconstruction; geometrically accurate reconstruction; novel view synthesis; dense Gaussian scene initialization; multi-view image encoding; self-splitting Gaussian head; contribution-based pruning; depth supervision; differentiable camera parameters,2026-06-06
R4Det: 4D Radar-Camera Fusion for High-Performance 3D Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_R4Det_4D_Radar-Camera_Fusion_for_High-Performance_3D_Object_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.11566,4D radar-camera fusion; 3D object detection; autonomous driving; absolute depth estimation; 3D localization; temporal fusion; Deformable Gated Temporal Fusion; Panoramic Depth Fusion; Instance-Guided Dynamic Refinement; sparse radar point clouds,2026-06-06
"When CLIP Sees More, It Fights Back Harder: Multi-View Guided Adaptive Counterattacks for Test-Time Adversarial Robustness",https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_When_CLIP_Sees_More_It_Fights_Back_Harder_Multi-View_Guided_CVPR_2026_paper.pdf,,CLIP; vision-language models; zero-shot recognition; adversarial robustness; test-time counterattack; Multi-view guided Adaptive Counterattack; augmented views; corruption-aware soft weighting; corrupted embeddings; adaptive counterattack intensity,2026-06-06
LLaDA-MedV: Exploring Large Language Diffusion Models for Biomedical Image Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Dong_LLaDA-MedV_Exploring_Large_Language_Diffusion_Models_for_Biomedical_Image_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.01617,large language diffusion models; biomedical image understanding; biomedical vision-language models; masked diffusion models; LLaDA-MedV; vision instruction tuning; biomedical visual conversation; medical visual question answering; VQA-RAD; response length control,2026-06-06
Fine-Tuning Impairs the Balancedness of Foundation Models in Long-tailed Personalized Federated Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Hou_Fine-Tuning_Impairs_the_Balancedness_of_Foundation_Models_in_Long-tailed_Personalized_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.02247,long-tailed personalized federated learning; foundation models; non-IID data; long-tailed class distributions; fine-tuning degradation; class balance erosion; zero-shot baselines; gradient purification; residual learning; unbiased personalization,2026-06-06
Modeling Cross-vision Synergy for Unified Large Vision Model,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Modeling_Cross-vision_Synergy_for_Unified_Large_Vision_Model_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.03564,large vision models; unified vision architecture; cross-vision synergy; PolyV; sparse Mixture-of-Experts; dynamic modality router; modality-specific pretraining; coarse-to-fine synergy tuning; knowledge distillation; object-/relation-level alignment,2026-06-06
Radar-Guided Polynomial Fitting for Metric Depth Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Rim_Radar-Guided_Polynomial_Fitting_for_Metric_Depth_Estimation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2503.17182,radar-guided depth estimation; metric depth estimation; polynomial fitting; monocular depth estimation; scaleless depth predictions; metric depth maps; affine transformation; local monotonicity; first-derivative regularization; radar data,2026-06-06
